Name,Player1,RBI,Player2,RBI,Player3,RBI,Player4,RBI,Player5,RBI,TOTAL
Gregg,Aaron Judge(NYY),20,Rafael Devers(BOS),36,Freddie Freeman(LA),20,Teoscar Hernández(SEA),19,José Abreu(HOU),14,76
Tom,José Ramírez(CLE),22,Kyle Tucker(HOU),25,Shohei Ohtani(ANA),25,Adolis García(TEX),37,Mookie Betts(LA),22,72
Efran,Vladimir Guerrero Jr.(TOR),22,Francisco Lindor(NYM),30,Juan Soto(SD),20,Xander Bogaerts(SD),15,Gleyber Torres(NYY),19,72
Brett,Paul Goldschmidt(STL),20,Yordan Alvarez(HOU),35,Alex Bregman(HOU),16,Bo Bichette(TOR),26,Trea Turner(PHI),10,71
Zee,Pete Alonso(NYM),31,Austin Riley(ATL),18,Mike Trout(ANA),20,Eloy Jiménez(CWS),15,Randy Arozarena(TB),34,69
Wie,Matt Olson(ATL),29,Manny Machado(SD),18,C.J. Cron(COL),19,Giancarlo Stanton(NYY),11,Adam Duvall(BOS),14,66
Angelo,Nolan Arenado(STL),22,Kyle Schwarber(PHI),18,Dansby Swanson(CHC),15,Charlie Blackmon(COL),14,Trayce Thompson(LA),11,55
