Name,Player1,RBI,Player2,RBI,Player3,RBI,Player4,RBI,Player5,RBI,TOTAL
Zee,Pete Alonso(NYM),25,Austin Riley(ATL),15,Mike Trout(ANA),13,Eloy Jiménez(CWS),7,Randy Arozarena(TB),24,53
Brett,Paul Goldschmidt(STL),14,Yordan Alvarez(HOU),27,Alex Bregman(HOU),12,Bo Bichette(TOR),15,Trea Turner(PHI),7,53
Tom,José Ramírez(CLE),16,Kyle Tucker(HOU),19,Shohei Ohtani(ANA),17,Adolis García(TEX),29,Mookie Betts(LA),10,52
Gregg,Aaron Judge(NYY),14,Rafael Devers(BOS),24,Freddie Freeman(LA),9,Teoscar Hernández(SEA),15,José Abreu(HOU),11,47
Efran,Vladimir Guerrero Jr.(TOR),15,Francisco Lindor(NYM),21,Juan Soto(SD),9,Xander Bogaerts(SD),12,Gleyber Torres(NYY),10,45
Wie,Matt Olson(ATL),25,Manny Machado(SD),8,C.J. Cron(COL),10,Giancarlo Stanton(NYY),11,Adam Duvall(BOS),14,43
Angelo,Nolan Arenado(STL),14,Kyle Schwarber(PHI),12,Dansby Swanson(CHC),6,Charlie Blackmon(COL),6,Trayce Thompson(LA),11,32
