Name,Player1,RBI,Player2,RBI,Player3,RBI,Player4,RBI,Player5,RBI,TOTAL
Tom,Adolis García(TEX),100,Kyle Tucker(HOU),101,Shohei Ohtani(ANA),95,̶J̶o̶s̶é̶ ̶R̶a̶m̶í̶r̶e̶z(̶C̶L̶E),̶7̶3,Mookie Betts(LA),99,296
Gregg,Teoscar Hernández(SEA),86,Rafael Devers(BOS),92,Freddie Freeman(LA),91,̶A̶a̶r̶o̶n̶ ̶J̶u̶d̶g̶e(̶N̶Y̶Y),̶5̶8,José Abreu(HOU),76,269
Zee,Pete Alonso(NYM),103,Austin Riley(ATL),85,Randy Arozarena(TB),78,Eloy Jiménez(CWS),55,̶M̶i̶k̶e̶ ̶T̶r̶o̶u̶t(̶A̶N̶A),̶4̶4,266
Efrain,Vladimir Guerrero Jr.(TOR),84,Francisco Lindor(NYM),85,Juan Soto(SD),85,Xander Bogaerts(SD),49,Gleyber Torres(NYY),62,254
Wie,Matt Olson(ATL),118,Manny Machado(SD),81,Giancarlo Stanton(NYY),55,̶C̶.̶J̶.̶ ̶C̶r̶o̶n(̶A̶N̶A),̶3̶7,Adam Duvall(BOS),52,254
Angelo,Nolan Arenado(STL),88,Kyle Schwarber(PHI),93,Dansby Swanson(CHC),71,Charlie Blackmon(COL),36,Trayce Thompson(CWS),16,252
Brett,Bo Bichette(TOR),64,Yordan Alvarez(HOU),84,Alex Bregman(HOU),92,̶P̶a̶u̶l̶ ̶G̶o̶l̶d̶s̶c̶h̶m̶i̶d̶t(̶S̶T̶L),̶7̶3,Trea Turner(PHI),68,240
